text,label
最差的一次购物，电视机清晰度很差，而且售后和物流也不行。最不满意的就是他们的物流，找物流公司之前不能先网上百度一下信用吗？网上一片说他们家物流差的声音。而且明明没有到我的收货地，也没打电话，说是联系我才没有配送。物流图能说明一切。申请退款还不给退。,0
差评，差评，支架都没有，蓝牙遥控器也没有，原来写的蛮好，坑人，而且质量也不是很好，色彩不好。,0
到手24小时，使用了几个小时。蓝牙遥控器配对出点问题，最终恢复出厂设置才好。优点目前没发现，或许电路设计会比其他品牌好一点。说点缺点吧，屏幕边框贴合度极差，色彩不讨喜，色温调整冷不冷，暖不暖，作为数码骨灰级的我来说颜色这块较差，音响效果不理想，和hifi完全不搭界，我是直接外接了2.1音响。遥控器因为是蓝牙的，所以遥控关机后必须按电视机背后的五键才能启动电视，这个设计有点逆天。hdr没看出什么效果，动态背光很鸡肋，目前个人使用已经关闭并且降低背光到50，开启动态背光的话画面忽明忽暗，细心的用户会比较反感，普通用户可能发现不了。整体画面效果比较失望，中肯评价，完毕,0
电视不错，屏幕有点暗，全黑时有点漏光,0
很不错，画面效果基本满足需求，有点偏亮色彩浓重，618买的价格划算性价比高,0
画面不够鲜艳，屏幕是RGBW的lj伪4k屏幕。到了半路才发现懒得换。会员两个档次很烦。开机广告还没出来 希望不要太长,0
看了好几天感觉网络越来越不好，缓冲要好久，屏幕讲真确实不清晰，明明显示蓝光还那么模糊,0
拿到以后感觉还挺小的。颜色太鲜艳了，对眼睛不好，怎么调都不太舒服，望改进,0
我是8号零点开始前两百名抢购49D的，其实8号凌晨两点之后的两天价格也都是2398，只是就没有专享大礼包了。买之前也对比过小米康佳雷鸟暴风等等品牌，最后从性价比上还是选择了微鲸。物流预约第二天下午送货的，简单验视后就签收了。因为是新房子用的，宽带还没接入，所以只能做通电测试，也暂时无法注册两年会员。先说说优点：外观还不错，金属底座；2G+16G，主流配置，播放4K影片流畅，快进不卡顿；利用蓝牙智能遥控器语音操作，识别率高，快捷实用，值得称赞。微鲸Live里面有不少4K资源，只是没注册会员暂不能观看，以后再追评吧。客服态度不错，有问必答。不足之处因为是国产硬屏，色彩的艳丽度不如进口屏；另外USB等外用接口数量偏少了些，使用上稍显不便。考虑到购买消费群的年龄段，在促销活动时，如果能赠送配套的游戏手柄，那么竞争力无疑会更强。总体好评，值得推荐!,0
这个总开关在电视机的右下角，不能用遥控器关，这点不是很好。语音点播功能试了下还不错，挺精准。看户外节目是感觉画质不是很清晰，颜色有点艳，其他暂时还没发现什么，价格很便宜，希望质量能有保证,0
这款电视比想象中的要好，做工也没什么瑕疵，系统反应快，但唯一不足就是电视的颜色不够自然，鲜艳，而且播放模拟信号方面比较一般，但总体上性价比还是很高的。,0
7月28号订货，潮州缺货，预估8月2曰送，没问题，还没收到货，8月8日又做活动，联系客服申请价保，相差150元，客服同意返100元，然后送个挂架，OK了，就等挂架及返100元现金，但说实话，实惠，对比原来的kktv(有运动补偿)内存2加16是好点，更流畅，屏幕漏光控制更好，但色彩还是有差点，偏黄，但清晰度不错，京东方国产的屏跟LG的差距不大，最少漏光方面更好，说实在，买这电视不后悔，平民的选择。,0
给我妈买的，颜色偏白吧，分辨率一般，觉得不是特细腻，不过这个价格也就这样了，上网也还行，内存小了些不是很快，总体肯定够用，希望能多坚持几年吧,0
商品如期到货，同时也网购了一个壁挂架，自己动手挂在了墙上，这款机器是金属边框的智能点播电视，观影感受还不错，目前仅发现panel 淡蓝色画面下有点泛白，这款在相同价位下性价比较高，4G DDR 加 16G EMMC，总体满意。,0
声音非常差，就像手机发出的声音，该高亮的地方显示有点暗，性价比还是比较高,0
这电视机色彩太暗了，太失真了，颜色都不对。本来想把家里的夏普电视机换掉的，结果太失望了，而且才买一天就降价了！太寒心。,0
差评，差评，支架都没有，蓝牙遥控器也没有，原来写的蛮好，坑人，而且质量也不是很好，色彩不好。,0
电视刚收到感觉好大，还没有链接网络，色彩不错，没有挂架，放底座上摇摇晃晃感觉不稳，联网后再评价,0
体验几天说下电视机后背是塑料的有点厚不厚薄，支架不够稳固，稍微碰到估计会倒，没有安全感，还有画面清晰度一般，四个角都有漏光现象，还有发现一个问题看电视快进的时候有点卡顿，卡顿会显示黑暗色 过几秒才恢复正常画面，反应不够灵敏，偶尔卡顿，有时候看电视会看到画面有点晃动的感觉，跟我买的乐视差了许多，价格多了几百而已，乐视各方面比微鲸都好些，微鲸2898买的，天天关注这个价格，这个电视电视价格经常变动，比这个价格还低的话估计心都碎嘞，?，……哎，总之希望电视能耐用些吧,0
我的第二台微鲸彩电。 微鲸是一个比较小众的互联网品牌，它没有像乐视小米那么热，但是在配置、质量丝毫不弱。 送货比较及时，还有开机通电。 出乎意料的是55寸彩电的重量其实很轻，外观不属于极致轻薄，但也没有很耐看，接口够用 支架安装很简单，但是有点摇晃，这一点是有点不足的。 第一次开机之后它会自动升级系统，系统界面简洁，没有太多的广告，这点比乐视小米都还好。色彩不错，但是音响让我有点小失望，貌似比我上一台的微鲸有所退步。 还有几个小的问题，播放器不能够在线下载字幕，也不能够调节字幕的字体大小，不解；油管安装之后，似乎不能登录账号。 总的评价是物超所值，比较满意，尤其是没有那么多广告。,0
先给京东的物流点个赞，虽然在小县城，不过3天就收到货了，电视很漂亮，很薄，价格给力，配置很高，色彩也不错，很超值，开机很快，内存是2GB可能有点小，不过考虑到价格，也还是能接受的，底座有点不稳,0
先赞一个京东快递，第二天就送到了，快递小哥搬上楼还给底座装好通电设置好了才走，棒棒的，再来说电视吧，色彩还是挺好的，设置比较简单，界面和电视猫的界面一样，性价比很高，也有缺点比如开机速度有点点慢，电视的音效不怎么样，底座装好后还是有点晃，建议还是买挂架给你们看看电视腿，买的时候到处找不到图,0
刚开机看了，看起来很不错，没有坏点，现在55寸电视也是微鲸最便宜了，而且也很好用，就是没有hdmi线，会员很坑，员299，钻石会员要499,0
第一次收到货后，发现屏幕坏点，然后申请换货，前前后后经历了近十天，客服中间效率很低，只会说已经反馈或者已经申请了，好在很多天过去后，售后主动联系说要封箱然后才可以发货，封箱后第二天就收到电视，对着点还算满意，但是中间耗费了很多时间，本来很简单的事，非要拖这么久。 说一下电视吧，屏幕质量一般，只能说勉强对得起这个价格，整体做工还需要改进。 资源上，基本上都是腾讯的，并不丰富！经常感觉还是切换到机顶盒看联通iptv好了！ 软件上出现一次进去点播时突然黑屏问题，长时间都不能恢复，也没有反应，只能断电重启。 ps今天发现u盘识别问题，插着U盘开机后，发现插拔后再也不能识别U盘！ 再说说物流吧，日日顺物流是非常快的，验货时配送师傅都比较着急。,0
电视和描述的一样，画质比较清楚。就是遥控器与电视连接蓝牙的时候费了不少周折，还好，都是小插曲。弱弱的问一句，你们的遥控器和电视连接蓝牙的时候好连接么？希望以后能一切顺心！后期我再追评哈！,0
物流不错，约定时间前到达，一直等我们回来，给个赞。电视拆箱后用纯色图片测过，没有坏点，匹配遥控器时经常失败，后跟客服联系后切换成系统二匹配成功，进入系统后简单操作了下，非常人性化，只是应用市场应用太少，后来手机下载了个沙发管家给同步上去了。画面给力，2m的观看距离选尺寸也很合适~,0
电视机比较轻，没有说明书，还行吧,0
电视收到了 发货很快 第二天就到了 预约上门调试态度不好 自己安装好了 目前观看没有问题 但是没有说明书 遥控器和会员卡并没有一次送到 整体物有所值吧,0
根本就没有语音遥控功能 详细的说明书也没有,0
还不错挺大的 就是好像没有带使用说明书不过也无所谓,0
几千块钱的东西连个使用说明书都没有，问店铺售后要一个电子版的也没有还喊我自己看教程，不知道315管不管这个事，说实话电视看到第一感觉还是不错,0
听说微鲸电视不错，买了台49寸的！内容丰富！物流质量送家！就是有点慢！不过遥控器一直连接不上，按照说明书的连接方法也不行，不知道是不是操作问题！,0
"用了一天体验：1.清晰，流畅，操作简单.2.外观简洁大方，轻薄时尚。3.接口丰富，而且机器还可以使用airplay连接移动设备，体验一下，比较流畅。4.语音互交功能可以使用，不过效果一般。5.应用可用的比较少(不知道是不是可以使用存储卡安装第三方应用)。6.说明书太简陋，功能需要自己摸索(探索中)。7.第一次开机5分钟左右，第二次半分钟(还没试第三次)。8.看球时画面比较清楚，有轻微托影(小遗憾，毕竟我看电视主演就是体育)，体育资源不是狠丰富(我没找到西甲,有点吹毛求疵了，还不知道其它能不能看直播)。总体感觉：因为我对电视的要求不高，主演看球，一天体验，感觉还是买到了自己想要的电视,这个价位来说比较值。微鲸作为年轻的互联网电视来说是比较用心的，一些小细节希望还需努力用心！最后要说京东物流，转天上午送达，给力！",0
　　本人于2016年12月份通过京东购入微鲸43K1J电视机一台，本来一直使用的好好的，使用下来的感觉也很好，因此最近新房装修结束也准备所有电视机都够买微鲸电视，但是最近遥控器开始出问题了，让我对微鲸有了怀疑。具体情况：1、通过遥控器关闭电视机后，再关闭电源，下次打开电视机电源，因为电视机是待机状态，只能靠遥控器开机（这个时候微鲸助手是没法链接电视机的），最关键的时候遥控器十有八九是没用的，根本没法开机。解决方案：不停的开关电源，不停的按遥控器开机按钮，运气好的话，几次就能暂时开机，运气不好，一晚上都没法开机！终极解决方案：千万不能遥控待机，直接切断电源，这样下次开机后，就算遥控器没用，也能靠手机上的微鲸助手遥控！到了冬天，你也必须从被窝里面爬出来关电源，想想都难受。2、开机后，遥控器一会能用，一会不能用，像抽风似的。基本只能靠手机微鲸助手来遥控，但是，你接个电话，要重新链接！你收发个微信，必须重新链接！我用的是苹果手机，不知道安卓手机有没有这个毛病！刚刚进入论坛，看到大家普遍反应遥控器有问题，这点小事情微鲸一直都处理不好？这就是微鲸的态度？看来下次购买电视机只能选择其他品牌了！,0
　　我是8月8日在淘宝官方旗舰店买的微鲸电视49D2U3000电视，8月10号收到电视后，发现遥控器连接不上电视，当天晚上打客服电话，登记了信息，客服说会个我重新发一个新的遥控器，现在已经8月14日了一直没收到新遥控器，淘宝客服和售后电话也都一问三不知，相互推脱。请问这个新发的遥控器什么时候能发送？物流怎么查？,0
不错，效果挺好，音质也不错，操作简单，就是听说遥控器愿意坏，我同事家的遥控器就坏了，不过店家同意免费调换，客服挺热情，就是总是有上句没下句。,0
差评，差评，支架都没有，蓝牙遥控器也没有，原来写的蛮好，坑人，而且质量也不是很好，色彩不好。,0
差评骗人明明说有语音蓝牙遥控器，到家后发现不是蓝牙遥控器,0
产品本身什么都满意，就是有几点：1.开机贼慢 2.内置应用商店的应用少的可怜 3.影视资源也不算多 4.遥控器比较寒碜都没有带滑滚 5.厂家的客服不咋地，一个互联网企业问点小问题都不专业怎么立足！,0
到手24小时，使用了几个小时。蓝牙遥控器配对出点问题，最终恢复出厂设置才好。优点目前没发现，或许电路设计会比其他品牌好一点。说点缺点吧，屏幕边框贴合度极差，色彩不讨喜，色温调整冷不冷，暖不暖，作为数码骨灰级的我来说颜色这块较差，音响效果不理想，和hifi完全不搭界，我是直接外接了2.1音响。遥控器因为是蓝牙的，所以遥控关机后必须按电视机背后的五键才能启动电视，这个设计有点逆天。hdr没看出什么效果，动态背光很鸡肋，目前个人使用已经关闭并且降低背光到50，开启动态背光的话画面忽明忽暗，细心的用户会比较反感，普通用户可能发现不了。整体画面效果比较失望，中肯评价，完毕,0
第三方软件可供下载的不是很多，刚买了两三天，卡过一次，遥控器失灵了，强制关机了一下，恢复过来，主要说一下送货的，中午已经到货了却送不了，说要等明天，最后我找车自提的,0
第一次用这个品牌，还是不错的。开始觉得55大了，用几天就适应了。色彩特别好，艳丽细腻，ui也简洁，而且没有广告，还免费送一年vip。就一点遗憾，标配遥控没有语音功能，搞得我蓝牙配对，把手都按疼了，才发现遥控不是语音。应该给配！还有外放音质有待提升。客服，安装工人和快递服务都不错。,0
电视刚买回来的时候那段时间遥控器经常失灵，有一会可以一会又不行，申请师傅上门安装师傅打电话给我你要安装调什么，无语我要是全能要你们干嘛？搞的来火自己解决，微鲸售后服务是不咋地。,0
电视卡，遥控器就不能用了。怎么回事,0
电视整体不错，送会员、礼包，性价比挺高。画质清晰，整体厚度也挺薄，就是屏幕与边缘的缝隙比较宽，宽的我都无力吐槽了。看了一段时间，期间出现过俩次遥控器突然失灵，最后重启电视恢复，不清楚怎么回事，咨询客服让恢复出厂设置，恢复后暂时没有失灵过。我想应该是系统问题，望以后优化。客服回答问题及时，虽然专业问题回答的不够专业，但服务态度挺好。,0
对的起这样的价钱 支持京东 想要下单的亲可以放心下单 加油 语音遥控器没有 希望京东送一个 谢谢,0
很棒 性价比非常高 安装省事 上网速度挺快 就是遥控器有点小,0
画质清晰，智能电视，遥控没有55寸的语音功能，总体满意,0
看起来是挺好的啊，可我第二次开机就卡这界面至少三分钟，可这还不是最离谱，最离谱是昨晚看电视时候，第一集切换第二集的时候，只有声音没画面，还要我用遥控退出，重新选择进入才有画面，我对此相当的无语，入手才两天啊 让人更不爽的是，说有语言识别，遥控要自己选配，就像你请我吃饭，你只有饭没菜，菜要自己花钱买一样,0
什么东西、勉强能用、没有语言功能、也说有、还得自配遥控！开机半天,0
听说微鲸电视不错，买了台49寸的！内容丰富！物流质量送家！就是有点慢！不过遥控器一直连接不上，按照说明书的连接方法也不行，不知道是不是操作问题！,0
微鲸电视还是很不错的，6·18后一天买的，价格挺优惠一千七百一十六，一年会员，没有语音遥控器。屏幕挺好的，画面显示清晰，色彩很舒服，不过浓郁也不泛白。会员内容挺丰富的，想看的内容都有且都能正常播放，比如吐槽大会、中国新歌声都有。不过也有不足，比如处理器一般，GPU也一般，有些电视画面会有拖影，内存组合1GB+8GB，有点过时了，可能是内存小的原因系统偶尔会有卡顿。不过这个价格有这样的电视，我挺满意的，希望微鲸电视继续加油,0
微鲸电视就那个样，语音遥控器到现在不能正常使用，和店铺联系，店铺让去给售后打电话，看看我跟售后的电话记录，到现在8月10号了，还没有解决，让我等着，等电话？？还有微鲸电视价格波动很大！当初买的时候就多次询问是否还有降价空间，客服回答“底价”，才入手，买了两台，一台55d，一台49d，结果，7月27号下单，8月3号还没有安装，就发现55d降价300元，49d降价100元，总价5千多，降了400元，将近10%，店铺还不退差价！！天猫官方旗舰店比他们好，承诺15天退差价！！其实，现在实体店商场购买，他们也不敢这样做！！实在是很可恶的店铺！！这还是天猫哦！！大家注意啦，可是天猫哦！！天猫不能差评！！不过，我要给他们大大的差评！！,0
摇控经常卡死。死机，才2个礼拜出现3次了,0
音响太烂，无音质可言，高中低重音混在一起，差的很。自己又接了个外置音响才行。遥控器按键质量也一般。其它方面还可以。,0
这次购买微鲸的经历，相当懊恼！投诉无门。电视到家当天晚上发现漏光的问题，三大块区域严重漏光，局部小范围漏光，第二天打电话，过了两天所谓的微鲸售后工程师上门（就是县城小家电里的维修工）然后他联系了我，再然后他也没上门还是联系的其他人上门 经过检测 符合换机条件，接下来就是漫长的等待， 每隔三五天打电话催，售后说您的电视符合换机条件，鉴定报告没问题，再然后就是一拖再拖，想不到的是 拖了 二十多天 最后又来两个人，说不符合换机，真是RI了狗了。 这就是微鲸的售后和所谓的电视品质。今天我又发现遥控失灵 气炸了 气炸了，准备撰稿 写一篇微鲸的 使用报告 各个细节 以及体验，包括售后！ 如此玩弄消费者与鼓掌间！ 大家慎买 足够让你悔青肠子，现在水军太多，切莫被水军的好评欺骗！败坏国产名声的微鲸 差差差差差差,0
之前买过一台，都有配蓝牙遥控器，这次没有。再说了，和女朋友买的同款电视，她晒单有蓝牙遥控器和猫超卡，而我只有蓝牙遥控器，这样的商家我选择给差评，以后也不会再买了,0
总体还行3598这个价格性价比挺高的，遥控板出现过几次乱跳，这一点就不爱了,0
差评 绝对的差评 刚买来 开机没事 然后签收过后看了一会 屏幕左上角就出现竖条彩纹不断闪动 打电话反映情况 两天后才给解决 说只能换机 采集完 证据 然后换机 要7-15天 无语 你让我看什么啊 质量问题 大家谨慎购买 毕竟新牌子质量保证不了,0
屏幕清晰，颜色正，系统反应快操作简便还有两年会员！还送挂架！但！！！！！！不是完美屏，看第一张图，里面竟然有一点小垃圾，客服建议我换货，我因为麻烦也不影响看电视，所以再没换。这台电视没有去年买的微鲸43寸小钢炮音效好。,0
"投诉要求：　　　　尽快帮我保修好电视，做好售后服务投诉进度：已发布　　　　　　　　　　　　　　　　已跟进　　　　　　　　　　　　　　　　已回复　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　已解决
投诉内容：　　2017年7月，微鲸电视正常使用出现屏竖带、无法进入系统。7月14号，师傅上门检测，后来微鲸售后说免费帮我维修。直到7月23号才过来把电视拉走，说要到厦门厂家那边去保修。昨天(8月3号)致电4006726726。提供工单号1055823给客服查询，客服说帮我催促。我联系之前上门鉴定的师傅，他让我等。从电视出现故障到现在接近一个月，送去保修也10来天了。微鲸售后的处理速度与服务就这样而已吗？已经开始对微鲸产生怀疑与不耐烦了。还请尽快帮我处理这个保修订单吧！已经很久了哦！多次发邮件到微鲸的客服邮箱kf@whaley.cn询问情况，一开始还有回复，后来直接没有回复。请微鲸重视！
",0
先送一个差评！真心觉得愿意相信微鲸这个品牌，并且一定要支持国产，所以才选择这款电视。但是，买来就是坏的，屏幕上1/4的空间全是竖形亮线和彩带。申请客服后，京东反馈速度很快，没一会就主动联系我，然后也帮助联系厂家售后，然后，就没有然后了…作为厂家售后，一次没有主动联系我！我自己与京东的厂家在线客服和400电话联系，得到的只有一句话，请您耐心等待。可你总不能让我一直这么傻等下去吧？那我自己联系行不行，结果被告知他们也没有具体服务网点和服务人员的联系方式。我想你不给我自己查行不行，官网上可是号称上千家服务网点，结果没有任何网点在官网上出现，百度地图上一查，全国共27家号称微鲸的店铺，还都是卖场…最后我想说明的是，这一颗星，是给京东的，跟微鲸没关系。,0
8月8日凌晨买的，11日送到，12日安装挂墙，挂墙安装费169，还是比小米什么便宜。面板是京东方的ips，显示效果还是比较让我满意的。因为电脑用的是ips屏幕，很喜欢那个颜色，所以一直也想买ips屏幕的电视，但是因为预算不高，最后选择微鲸，实际上微鲸也没让我失望。功能上，hdmi接口很棒，打开游戏机，电视自动切换到相应接口显示，非常贴心，电视也能认出外接的设备。些微遗憾的是有一个亮点，虽然不影响观看效果，但是觉得有一些些不爽吧。屏幕级别是A+，要3个坏点才能换。对微鲸的服务和产品总体还是满意的。会推荐家人也买这个牌子的，只是希望他们运气好些不要买到有坏点的。,0
超级无敌差！京东自己定制的东西！质量没有保证 大家不要上当了！还是买微鲸普通版的好！声音屏幕**的一地。还有黑点！被客服诱导错买了！说跟另外一款配置一样。其实声音都不一样。都没有杜比环绕。就两个破喇叭！,0
从来不差评的，第一次给这家，微鲸电视实在是差。首先质量问题，我7月26日买的机器，发现有5个黑点，于是要求换新，电视在宝宝房里用都没用过，结果到8月12日发现电视机打不开。再是售后，已经答应和我换新，快20天都没人来，打了无数电话过去，今天告诉我新电视已经被签收了，还不是本人，让我查订单号。就无论售后能不能最终解决问题，这电视质量我给差评没毛病。这家物流和服务态度我给满分。,0
第一次收到货后，发现屏幕坏点，然后申请换货，前前后后经历了近十天，客服中间效率很低，只会说已经反馈或者已经申请了，好在很多天过去后，售后主动联系说要封箱然后才可以发货，封箱后第二天就收到电视，对着点还算满意，但是中间耗费了很多时间，本来很简单的事，非要拖这么久。 说一下电视吧，屏幕质量一般，只能说勉强对得起这个价格，整体做工还需要改进。 资源上，基本上都是腾讯的，并不丰富！经常感觉还是切换到机顶盒看联通iptv好了！ 软件上出现一次进去点播时突然黑屏问题，长时间都不能恢复，也没有反应，只能断电重启。 ps今天发现u盘识别问题，插着U盘开机后，发现插拔后再也不能识别U盘！ 再说说物流吧，日日顺物流是非常快的，验货时配送师傅都比较着急。,0
电视屏幕很差，买了五台，五台都是电视屏幕不是漏光就是坏点要不就是屏幕有黑斑，第五台黑斑没第四台那么大就说电视正常范围之内的，什么态度,0
四角发暗，正常情况，整体音质画面都很好，价钱合理，性价比极高,0
不算第一次购买大件的电商产品，确实第一次考察期最短的。看过自媒体的智能电视测评后认识的微鲸，然后开始了解。电商的优势加上一些产品亮点，最终选择了这款。货是自己开车去京东库房取的，一个人搬上楼。开箱组装一会会功夫，支腿看起来挺结实，开关和控制键恰到好处。外接接口在侧面，这是我的首选。屏幕整体来看有一点轻微漏光，不影响使用。遥控器是我没想到的，红外线不带语音控制，这个产品介绍不提误导人，准备入手一个蓝牙遥控器。后续有使用感受再继续评论。,0
电视不错，屏幕有点暗，全黑时有点漏光,0
电视不错，色彩艳丽只是有一点点漏光但不严重，就是刚买完还没有确认就又降了一百，店家又不给补差价心里感觉不舒服，但是客服的服务态度还是不错的，给点个赞吧。,0
电视很不错 大气 屏幕纯黑有些许漏光 其他都完美,0
电视很好 很清晰 画面太美 音响效果也不错 就是左下角有点漏光 已经联系客服退货了,0
电视屏幕很差，买了五台，五台都是电视屏幕不是漏光就是坏点要不就是屏幕有黑斑，第五台黑斑没第四台那么大就说电视正常范围之内的，什么态度,0
电视是2698元买的，貌似比618涨价了，，，电视总体符合预期，但是电视下部边缘有漏光，不过也不想折腾了，就这样吧，另外，这款电视由于背部屁股大，购买电视架时需要长钉和多要几个垫子，当然京东的速度和服务不错的,0
东西还行，是不是4k看不出来，有点漏光，售后来检测说是在正常值以内。这个价位的电视也只能这样了,0
放卧室太大了…你们都评论说小！退了换43寸小钢炮！音质真不如小钢炮的一半…总之新版的55寸音质缩水太多啦…画质国产屏有点漏光…！去晒小钢炮了！最后给物流5星好评！！！！！,0
看来一阵，说说感觉，4K感觉很清晰，资源的话如果装个小鹰直播 再来个爱奇艺会员，那基本上啥都有了。不足的地方就是漏光很严重，看电影的话 上下两条黑边很明显的发亮。喇叭质量太一般，接个小音箱后感觉好多了。目前就这么多，其他如果有特别的会追评。,0
老实说 与想象的差距很大 画质可以用烂来形容 适合要求不高的吧 背光不均匀 背光有竖痕的感觉 升级版漏光吧、、可是价格真的很低了 而且里面的内容比我买的爱奇艺会员的内容还要多的多 这点值得点赞 说300的vip 真的很值这个价！,0
漏光严重，声音单薄，没有宣传那么好！,0
体验几天说下电视机后背是塑料的有点厚不厚薄，支架不够稳固，稍微碰到估计会倒，没有安全感，还有画面清晰度一般，四个角都有漏光现象，还有发现一个问题看电视快进的时候有点卡顿，卡顿会显示黑暗色 过几秒才恢复正常画面，反应不够灵敏，偶尔卡顿，有时候看电视会看到画面有点晃动的感觉，跟我买的乐视差了许多，价格多了几百而已，乐视各方面比微鲸都好些，微鲸2898买的，天天关注这个价格，这个电视电视价格经常变动，比这个价格还低的话估计心都碎嘞，?，……哎，总之希望电视能耐用些吧,0
遗憾左下角轻微漏光，处女座不好忍啊,0
这次的购物过程，价格变动打零分。商品的品质中规中矩，没有什么惊喜。没有坏点亮点，但有漏光 漏光 漏光！！！,0
这次购买微鲸的经历，相当懊恼！投诉无门。电视到家当天晚上发现漏光的问题，三大块区域严重漏光，局部小范围漏光，第二天打电话，过了两天所谓的微鲸售后工程师上门（就是县城小家电里的维修工）然后他联系了我，再然后他也没上门还是联系的其他人上门 经过检测 符合换机条件，接下来就是漫长的等待， 每隔三五天打电话催，售后说您的电视符合换机条件，鉴定报告没问题，再然后就是一拖再拖，想不到的是 拖了 二十多天 最后又来两个人，说不符合换机，真是RI了狗了。 这就是微鲸的售后和所谓的电视品质。今天我又发现遥控失灵 气炸了 气炸了，准备撰稿 写一篇微鲸的 使用报告 各个细节 以及体验，包括售后！ 如此玩弄消费者与鼓掌间！ 大家慎买 足够让你悔青肠子，现在水军太多，切莫被水军的好评欺骗！败坏国产名声的微鲸 差差差差差差,0
正好要买个电视，正好看到了微鲸这款55寸，比小米价格贵，但是冲着无广告，纠结了一会儿颜色，最终买了黑色，808晚上下单，9号收到，拆箱检测，一切OK，开机20秒以内，无广告，插头做的很有心。机器不算厚，屏幕还行，些许漏光，可以接受。总体可以。,0
质量还可以，各项功能都挺满意，只是黑屏时4个边角漏光蛮严重的。,0
总的来说，微鲸的电视内容很棒，也许是国内最棒的。屏幕也还行，用的是国产硬屏幕，颜色好看，除了漏光，其他都好。但也正因为是硬屏，太脆弱了，莫名其妙就碎碎平安了。给微鲸打电话，说上门师傅鉴定并收取30元。好吧，自掏腰包3000块给你们做硬派广告，请收下。 如此评价晒单你们打算送什么礼物呢？挽救一下我的电视？,0
别信参数，根本不相符。描述是IPS硬屏，结果打开电视设置显示为A+屏。反映客服也没回复。物流更差。不到100公里的配送距离，三天送到。物流车没标志，送货员不着工装，显示物流公司管理太差。,0
东西看起来还可以，就是屏不好没有玻璃太不理想，后悔。不过送货人员太度好，很快。,0
画面不够鲜艳，屏幕是RGBW的lj伪4k屏幕。到了半路才发现懒得换。会员两个档次很烦。开机广告还没出来 希望不要太长,0
买小了 用会员的话清晰度还可以 不用会员用数字电视不清楚,0
我是8号零点开始前两百名抢购49D的，其实8号凌晨两点之后的两天价格也都是2398，只是就没有专享大礼包了。买之前也对比过小米康佳雷鸟暴风等等品牌，最后从性价比上还是选择了微鲸。物流预约第二天下午送货的，简单验视后就签收了。因为是新房子用的，宽带还没接入，所以只能做通电测试，也暂时无法注册两年会员。先说说优点：外观还不错，金属底座；2G+16G，主流配置，播放4K影片流畅，快进不卡顿；利用蓝牙智能遥控器语音操作，识别率高，快捷实用，值得称赞。微鲸Live里面有不少4K资源，只是没注册会员暂不能观看，以后再追评吧。客服态度不错，有问必答。不足之处因为是国产硬屏，色彩的艳丽度不如进口屏；另外USB等外用接口数量偏少了些，使用上稍显不便。考虑到购买消费群的年龄段，在促销活动时，如果能赠送配套的游戏手柄，那么竞争力无疑会更强。总体好评，值得推荐!,0
正好赶在两周年活动下的单，能够以几乎全网最低价买到这款电视真的非常高兴，物流也不会因为活动订单多耽误速度，第二天早上就到了，使用了几天感觉电视非常清晰流畅观影体验特别好，超薄的金属机身就算不打开电视都很有观赏性非常漂亮；如果要挑不满意的时候就是屏幕不是硬屏的，屏幕底部发热量挺大的。,0
8.14做活动买的，便宜了100元。收到后发现屏幕变形，经过两次沟通，算是比较顺利地完成换机。今天新电视装上了，效果很棒，播放U盘上的4K节目也很清晰流畅。,0
"差评。1,屏幕弯曲，明显弯曲；2，买时4298送挂架，确认收到货以后才给发货架，就是说你已经挂上了之后再给你发一个多余的挂架；3，收到货2天以后降了700，但由于之前送了挂架（降价时还没收到），所以不能保价，一翻折腾后同意保价了，但要扣除挂架钱，我还没收到挂架你就不能召回去或我给你退回吗？非要强卖给客户一个挂架吗？",0
总的来说，微鲸的电视内容很棒，也许是国内最棒的。屏幕也还行，用的是国产硬屏幕，颜色好看，除了漏光，其他都好。但也正因为是硬屏，太脆弱了，莫名其妙就碎碎平安了。给微鲸打电话，说上门师傅鉴定并收取30元。好吧，自掏腰包3000块给你们做硬派广告，请收下。 如此评价晒单你们打算送什么礼物呢？挽救一下我的电视？,0
第一次收到屏裂了，京东马上换一台新机重新发过来，赞一个！！,0
第一次在京东买东西，还是买的大件家电，先说物流，物流实在是太太太太慢了，我8月8号凌晨00.12下单，13号才安排配送。在来说电视，13号送过来电视随便看了下有没有漏屏，看到外观觉得没有破损通了电就签收了，网上买的挂架没到，底座是我们自己安装的，插电看电视，电视确实很清晰，再仔细看屏幕发现有一条很明显的痕和一条不明显的痕，都不知道是怎么回事。心里瞬间很难过。16号挂架到了，叫人把电视安装在墙上。,0
鬼迷心跳买了微鲸这个破电视。质量非常差，刚买就内屏爆裂了，开机特别慢，wifi超级不稳定。宣传讲的一年内只换不修全是骗人的。上当后才了解到微鲸电视是TCL代工生产的，上门来我家处理的售后是委托海信电视的，完全没有保障，彻底是一家垃圾公司。大家可以上网查一下，无论电视机质量还是售后评论查的贴子比比皆是。这是本人真实的教训，大家千万不要买。,0
建议大家一定谨慎购买，电视机不开机时完好无损，开机后发现明显的裂痕，这么明显的质量问题，与售后沟通了两天，打了几十个电话，仍然没有上门解决！售前和售后服务相差甚远！很后悔，没有购买知名老品牌的产品！必须给微鲸的产品和售后差评！,0
